ID,Title,Location,Salary,Summary
e5448ffc7d6ecf02,FPGA 플랫폼 엔지니어 (딥러닝 하드웨어 프로세서 개발),딥엑스 성남 분당구,"연봉 40,000,000원 - 100,000,000원","사용 경험(Chip Scope/SignalTap) - Language: Python/Perl, C/C++ - Vivado 또는 Synplify 또는... SignalTap) - Language: Python/Perl, C/C++..."
8327679eecb720a4,2020년 개발자,NHN TOAST 4.4 성남 판교역,,"Network, Linux, Windows Server 트러블 슈팅 숙련자 - 2년 이상의 개발 경험자(PHP, Python 등) [QA Engineer 경력] Job Description 자격요건 우대사항 - 클라우..."
d1e75364ef505c68,"데이터 가치를 함께 발굴하실 머신러닝, 통계 모델링 전문가 모집",카카오 4.0 성남 판교역,,해당 기술에 자신감이 있으신 분도 환영합니다. 지원자격 머신 러닝/통계 등 모델링에 활용하는 언어( Python/Scala/R 등) 및 도구(Tensor flow/Pytorch 등)를 하나 이상 능숙하게 다룰 수 있으신...
32f5b9aca7ce17c7,데이터 엔지니어,RIDI Corp 서울,,"경에서의 데이터 파이프라인 구축 및 운영 경험 GA, Tableau 등 외부 분석/시각화 도구에 대한 지식 Python, Java, Scala 중 하나 이상을 이용한 개발 경험 [지원 서류 안내] 아래 항목이 표기된 자유..."
810816c790317a08,보안,NHN 4.4 성남 판교역,,"보안 설계/적용/운영 경험 - Python, Script Language... 보안 위협 및 비정상 행위 분석 경험 - JAVA&Spring/ Python 개발 경력 3년 이상 - Linux 이론 지식 및 활용 경험..."
8fa4af60ecf0567f,Behavioral Scientist - South Korea,Barbaricum 경기도 평택,,"common statistical programming languages, including R, Python, STATA, SPSS, or SAS Experience in collecting and aggregating..."
089931931a0474d5,소형전지사업부 경력,삼성SDI 3.9 충청남도 천안,,"천안 전공분야 - 컴퓨터/시스템 전자/전기 기계/산공 전문지식 - Java, C#, C++, Python - Oracle (PL/SQL) - Automod, VisualComponent - 통신프로그래밍 경험..."
b9e94c916fd66d05,Braze 운영 마케터,국내 이커머스 대기업 서울,"연봉 30,000,000원 - 60,000,000원","Customer Satisfaction Mgmt, 고객 만족 경영) - 데이터 관련 언어(big query, R, Python 등) 사용 가능 - Braze Developer 경험 보유 • 직급 : 대리 ~ 과장 • 근무..."
6a128eae7d0de8fb,[해외취업] AI・RPA 엔지니어,글로벌트러스트네트웍스코리아 대한민국,,"로젝트에 할당하겠습니다. 【프로젝트 예】 AI 기술개발 빅데이터 분석( Python, Hadoop, Mongo DB, Angular 등) RPA 도입... Java, ・PHP ・.NET ・ Python 【환영 스킬・자격】 ・고객..."
5a299cf580491445,게임 데이터 분석가,쿡앱스 성남 분당구,,"데이터를 기반으로 한 커뮤니케이션 능력을 갖추신 분 수리적 직관 및 통찰력을 가지고 계신 분 우대사항 R, Python,Scala,SQL등의 툴을 이용한 데이터 분석 업무경험이 있으신 분 데이터 마이닝 및 머신러닝 관련 지식을..."
d23d72ee0fe77d28,청년 디지털 일자리 참여 대상[웹 개발자(Python)],에잇퍼센트 서울 영등포구,"연봉 24,000,000원","모집직종, 모집인원, 학력, 전공, 고용형태, 근무예정지, 인근지하철, 직무내용, 경력조건, 필요경력, 자격면허, 병역, 병역특례, 외국어 능력, 컴퓨터 활용, 채용가능 장애유형, 장려금 지급 대상자 채용희망 등 구인정보..."
52d2205ae9943e65,(연3200만이상/분당/대기업)만도연구소 테스트엔지니어(연구원),휴먼앤 성남 분당구,"연봉 30,000,000원 - 35,000,000원","초대졸 이상 학력의 소지자로 전기/전자/컴퓨터공학 관련 전공자 C언어, Python, CAPL 등 사용 가능자 우대(필수 아님!) OA활용 능력 우수자... 퓨터공학 관련 전공자 C언어, Python, CAPL 등 사용 가능자 우대..."
13746fdbfa0198fb,위성영상 데이터 분석 SW 개발자 모집(Pyt...,텔레픽스주식회사 부산 영도구,,"이터 분석 SW 개발자 모집( Python 우대, 부산 센텀시티 근무) 기업... 래밍 영상처리 및 객체탐지 S/W 개발 원격탐사 영상처리 S/W 개발 Python, C/C++ 등 프로그래밍 경험자(숙련자 우대) OpenAPI 활용..."
bf1fca00c4f999e3,[전문연구요원] AI R&D - Langauge AI,엔씨소프트 2.7 성남 판교역,,"기계번역을 잘 하기 위한 데이터와 관련된 연구 등을 진행합니다. 지원자격 학력 : 석사 이상 필수조건 - Python, C/C++ 등 한 가지 이상의 컴퓨터 프로그래밍 언어 활용 능력 - 머신러닝/딥러닝 기술에 대한 기본..."
752a4b5d63eac97c,Back-end Engineer (Python),Soomgo 서울 강남구,,래픽 처리를 위한 AWS 인프라 구축 • 5년 이상의 웹/앱 서비스 백엔드 시스템 개발 경험이 있는 분 • Python 언어를 활용한 개발 경험이 있는 분 • 성능 최적화에 대해 지속적으로 고민하고 노력하시는 분 • AWS...
5edbb1236483aa93,[소만사] 정보보안SW연구개발/컨설팅/영업 (신입/경력),소만사 서울 영등포구,,게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임... 응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>Windows|인터넷...
50658c145dd586bc,Python Backend Software Engineer,하이퍼커넥트 서울,,자격 3년 이상의 Python 기반 서버 애플리케이션 개발 경력 혹은 이에 준하는 실력을 가진 분 관계형 데이터베이스 시스템(RDBMS)과 SQL에 대한 이해를 가진 분 Django 등의 Python 백엔드 기반 기술 사용...
ddab35b823587bca,Support Engineer,Microsoft 4.2 서울,,"o Machine Learning: sparkSQL, java, scala, python, jupyter o Data Sources: mongodb... tools (PERL, Python, Ruby, PhP, etc..."
36cdcf4d5d73b059,연구 논문과 빅데이터 분석가,히든그레이스 서울 서초구,"월급 2,000,000원 - 2,200,000원","지원자격 경력 신입·경력 학력 - 성별 무관 기타 담당업무 논문에 대한 이해 R과 python 활용 능력 [정보기술>정보기술전략·계획>빅데이터 분석] 통계 기반 데이터 분석 가설 설정하기,통계 모델 개발하기,통계 모델 평가..."
481f953ccaa4bc96,AI 연구/개발 직군 모집,넷마블 서울 구로구,,"ML 관련 분야 경력 6년 이상 - Cloud 서비스 활용 경험 - Python, C/C++, SQL 사용 가능 - Tensorflow 또는 상응하는... 웹 서비스 구축 등 자격요건 - Python 에 능숙하고 C/C++ 혹은..."
e4c2a87743d4c8bc,빅데이터 분석 인력,인사이트마이닝 대전 유성구,"월급 1,800,000원 - 2,000,000원","군집분석에 보조업무를 담당하게 됩니다. 주로 사용하는 프로그램은 데이터 분석을 위한 오픈소스 기반의 R과 Python이며, 보고서 작성을 위해서는 한글, 강의 콘텐츠 개발에는 한글과 파워포인트입니다. 데이터분석에 관심이 있거..."
1860146f2699026d,[카카오페이지] 정산 개발자,카카오페이지 성남 분당구,,"정산 시스템 개발 경험 - 대용량 데이터베이스 처리 경험 - 회계/세무 지식을 보유하신 분 - 백엔드 : Python, Django 인터넷·IT·통신·모바일·게임>ERP·시스템분석·설계>분석·설계|인터넷·IT·통신·모바일..."
8af26b37623864c4,8퍼센트 개발자 (신입/경력),8퍼센트 서울 종로구,,개발 금융 데이터 분석과 분석 플랫폼 운영 자격요건 컴퓨터 전공자 또는 웹 개발 경력 1년 이상 우대사항 Python 코드를 무리 없이 읽으실 수 있는 분 Linux/Mac 사용 가능한 분 새로운 기술에 대한 호기심을 가지신...
dd4d8e59a4a9265d,Data Specialist (Scientist&&Engineer),아우름플래닛 서울 마포구,,"Tensorflow, Keras, Pytorch, Theano 등)를 하나 이상 사용할 수 있는 분 • R, Python, Scala, SQL 등을 이용한 데이터 분석 및 프로그램 개발 능력이 있는 분 • 데이터 분석 기법..."
d80ca42562e966a4,경험최적화 - 머신러닝 엔지니어,Nexon 성남 분당구,,거나 더 나은 접근 방법 제안 - 머신러닝 파이프라인 설계 및 구축과 솔루션 프로토타이핑 지원자격 - Python에 숙련된 프로그래밍 능력과 머신러닝 라이브러리 활용 경험 - 머신러닝과 강화학습에 관련된 지식 습득 혹은...
bf96469e42173064,2020년 경력사원 상시,코리아크레딧뷰로 서울 종로구,,통계·SAS|마케팅·광고·홍보·조사>조사·분석·통계>시장조사·분석|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>HTML...
b26d490b3950d9a1,[정규직] 그로스해커 경력사원,케이몰글로벌 서울 강남구,"연봉 40,000,000원","우대사항 ㆍ영어가능자 ㆍ데이터 분석과 시각화 A/B test 등의 관련 툴의 활용이 가능하신 분 (SQL, Python, R / Google Analytics, Appsflyer 경력조건 신입 필요경력 자격면허 병역 병역..."
5f9f2df6b4e3ba4f,Database Consultant,www.enterprisedb.com 서울 강남역,"연봉 101,351,696원","scripting languages like BASH, KSH, Python, Perl etc.. * Working knowledge of MS... like C, C++, PHP, python, Java or Ruby..."
a9a62407933a7180,[전기차 플랫폼Project] 프리랜서 & 계약직,코어디아이티 서울,"연봉 40,000,000원 - 50,000,000원",그래머>웹개발|인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>프론트엔드
2d82f5d5bda87799,"데이터 엔지니어, 데이터 분석가 경력 정규직",한국인사이트연구소 서울 서초구,,"및 관리 Python 활용 데이터 처리 및 개발 경험 웹크롤러 개발 및 데이터 수집, 파싱, 가공 우대사항 기초 통계 분석 경험 ( Python, R... 이터 분석가> 필수사항 R 혹은 Python을 활용한 데이터 가공, 전처리..."
74ab1f408f53ca70,AI/ML Specialist Partner SA,Amazon Web Services Korea LLC 서울,,"Spark and Hadoop. · Experienced in data processing with Python, R & SQL. · Experience with AWS services related to AI/ML..."
7ab44e9f15e09b8e,4차산업 SW기초역량 프로그램 (빅데이터·인공지능Ai 과정),아시아경제 서울 강남구,,지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석... 통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임...
2d84b25678eb126a,[디엘피] 빅데이터 / AI개발자 신입 or 경력 사원,디엘피 경기도 광명,,"Learing, Natural Language Processing 등의 이론 및 개발/분석 역량 보유자 우대 . Python, R, SQL 등 기본적인 프로그래밍 역량 보유자 우대 . 해당직무 근무경험자 [근무시간 및 형태..."
62b8a9c40e567486,[대기업 L사]빅데이타 분석 및 시각화 전문가 건,유앤파트너즈 서울,,및 자격요건 담당업무 자격요건 인원 [담당업무] 1.데이타 분석 -R/ Python/SAS활용 -대용량 데이타 분석 및 인사이트 도출 -알고리즘 적용... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임...
c9d9689b4870e116,"Jr. Software Engineer, Server, Messaging...",Sendbird 서울,,"knowledge of Python or Java 2+ years... Unix/Linux systems Understanding of Python, Java, and Event-Driven Frameworks..."
e4c2a87743d4c8bc,빅데이터 분석 인력,인사이트마이닝 대전 유성구,"월급 1,800,000원 - 2,000,000원","군집분석에 보조업무를 담당하게 됩니다. 주로 사용하는 프로그램은 데이터 분석을 위한 오픈소스 기반의 R과 Python이며, 보고서 작성을 위해서는 한글, 강의 콘텐츠 개발에는 한글과 파워포인트입니다. 데이터분석에 관심이 있거..."
6cba5a992aa55892,[IT무료취업교육] 온오프 연계 AI 활용 서비스 개발,멀티캠퍼스 서울 강남구,,게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>빅데이터... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임...
f42c4371e63d7f32,Software Engineer - Embedded,GE Appliances 경기도 성남,,"C (must have) and C++(optional), lua(optional), python(optional) and Object Oriented Programming. Deep knowledge..."
46975ee759c13b8a,데이터 사이언스 및 엔지니어링,NHN 4.4 성남 판교역,,"데이터 수집, 처리 및 지표 분석 경험 - 데이터 기반의 문제해결 역량 및 논리적 사고 - Java, Python, Scala 중 최소 1가지 언어를 이용한 데이터 분석 및 소프트웨어 개발 역량 - 통계분석..."
2db4ede7e003f07a,DW/BI 엔지니어 영입,카카오페이증권 성남 분당구,,"사항 - 오픈 소스 기반의 시각화 도구(Zeppelin, Superset 등) 활용 경험자 - Java 또는 Python, Spark 개발 경험자 - 금융권 정보계 구축 및 운영 업무 경험자 - 기본적인 통계 모델링 및 가설..."
36cdcf4d5d73b059,연구 논문과 빅데이터 분석가,히든그레이스 서울 서초구,"월급 2,000,000원 - 2,200,000원","지원자격 경력 신입·경력 학력 - 성별 무관 기타 담당업무 논문에 대한 이해 R과 python 활용 능력 [정보기술>정보기술전략·계획>빅데이터 분석] 통계 기반 데이터 분석 가설 설정하기,통계 모델 개발하기,통계 모델 평가..."
1860146f2699026d,[카카오페이지] 정산 개발자,카카오페이지 성남 분당구,,"정산 시스템 개발 경험 - 대용량 데이터베이스 처리 경험 - 회계/세무 지식을 보유하신 분 - 백엔드 : Python, Django 인터넷·IT·통신·모바일·게임>ERP·시스템분석·설계>분석·설계|인터넷·IT·통신·모바일..."
a1591ef8725cbbcf,[수시] ZUM 데이터 분석(경력),미래에셋제5호기업인수목적 서울 서초구,,"비즈니스의 이해 능력 - 데이터 분석 업무를 수행할 수 있는 하나 이상의 언어 스킬 필수 (예. SQL, Python, R 등) - 복잡한 분석 결과에 대한 문서화 기술역량을 보유한 분 - 분석결과에 대한 명확한 의사소통과..."
c45c9cd9bf732b07,[주식회사 센스비전]인공지능 얼굴인식 및 영상분석 개발 경력자,센스비전 서울,"연봉 35,000,000원 - 40,000,000원","- python, TensorFlow, 및 YOLO V3 유경험자 - C++, C#, JAVA 능숙 - 소프트웨어 관련 전공자 우대 전자·기계·기술·화학·연구개발>전자·반도체>기술연구소"
2d82f5d5bda87799,"데이터 엔지니어, 데이터 분석가 경력 정규직",한국인사이트연구소 서울 서초구,,"및 관리 Python 활용 데이터 처리 및 개발 경험 웹크롤러 개발 및 데이터 수집, 파싱, 가공 우대사항 기초 통계 분석 경험 ( Python, R... 이터 분석가> 필수사항 R 혹은 Python을 활용한 데이터 가공, 전처리..."
6e56970c5976ef12,"[해외취업] 중국, RAKUTEN, Senior QA Engineer_M...",英博管理咨询(大连)有限公司 대한민국,,"experience in one... programming languages (,Java, Python,Ruby,JavaScript)  Experience in integrating automated tests..."
a16019f2df886967,룰루랩 알고리즘 경력 개발자 (전문연구요원),룰루랩 서울 강남구,,"개발도구(Visual studio, python 등), 영상처리 라이브러리... 머신러닝 알고리즘 - 기술 : 개발도구 (Visual studio, python 등), 영상처리 라이브러리 (Open CV외), 머신러닝 라이브러리..."
bad0f76842269b46,[해외취업] 【AI・RPAエンジニア】経験半年の方も歓迎 10ヵ国の技術者が在...,株式会社リープ 대한민국,,"격요건 【必須要件】 ・何かしらのシステム開発経験が半年以上ある方 【歓迎要件】 ・Java, PHP, .NET, Pythonのスキルをお持ちの方 ・顧客折衝や要件定義などの上流工程経験がある方 ・RPAエンジニアとしての実務経験、知識がある方..."
66a1a098866a639b,[신입/경력] 의료영상 연구원,뷰노코리아 서울 서초구,,통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머> Python
481f953ccaa4bc96,AI 연구/개발 직군 모집,넷마블 서울 구로구,,"ML 관련 분야 경력 6년 이상 - Cloud 서비스 활용 경험 - Python, C/C++, SQL 사용 가능 - Tensorflow 또는 상응하는... 웹 서비스 구축 등 자격요건 - Python 에 능숙하고 C/C++ 혹은..."
d23d72ee0fe77d28,청년 디지털 일자리 참여 대상[웹 개발자(Python)],에잇퍼센트 서울 영등포구,"연봉 24,000,000원","모집직종, 모집인원, 학력, 전공, 고용형태, 근무예정지, 인근지하철, 직무내용, 경력조건, 필요경력, 자격면허, 병역, 병역특례, 외국어 능력, 컴퓨터 활용, 채용가능 장애유형, 장려금 지급 대상자 채용희망 등 구인정보..."
ae66de7709e9d1d0,백/프론트 웹개발자(풀스택 Full Stack) 경력자,소프트케익 부산 연제구,"연봉 30,000,000원 - 32,000,000원","흥미진진한 여정을 하실 가족을 모십니다. * 필수역량 (:풀스택) - Back-end(백엔드 부분) : Python (또는 Node.js , PHP 도 가능), RDBMS(MySQL 등) , AWS 등의 서비스 사용 경험..."
eaee1538d8cc832f,메시지발송 플랫폼 개발자,Nexon 성남 분당구,,"개발 가능하면서 python 개발 경험 소유자(또는 Python 개발 가능... NET 또는 python 개발 경력 5년이상 - 자동화를 위한 스크립트(powershell, bash, python 등) 경험 - Windows..."
c4146edac244e5a5,Data Scientist,레이니스트 서울,,"기반 예측, 모델링 프로젝트 경험자 데이터 분석/모델링을 위한 언어 및 프레임워크 사용에 익숙하신 분 ( Python, R, SQL, Pandas, TensorFlow, Pytorch, Spark 등) 회사 내부 구성원들과..."
8a15326f80e07c08,Customer Operations Engineering Manager,Success Korea 대한민국,,experience in C++ or Java and Python - Network monitoring and application... C++ or Java and Python - Network...
99117c90373dd2ee,[AI R&D] 플랫폼 개발 엔지니어 수시 모집,엔씨소프트 2.7 성남 판교역,,"학사 이상 경력기간 : 3년 ~ 필수조건 # 필요 역량 (AI 관련 지식 역량은 필수는 아닙니다.) - Python, Java 등 하나 이상의 프로그래밍 언어에 대한 이해 및 개발 경력을 가지신 분 - RDBMS 또는..."
547650dd251bb508,"[현장코칭 숙련인력](주)아와소프트 웹(JAVA,JSP), Python,...",아와소프트 성남 분당구,,[근무조건] - 근무형태 : 정규직(수습기간)-3개월 - 근무일시 : 주 5일(월~금) 오전 9시~오후 6시 - 급여 : 회사내규에 따름 -근무지역 : (13506) 경기 성남시 분당구 성남대로916번길 11 글라스타워 3층...
2ff55d6c98932582,[서울 본사] SW 개발 정규직,다스코포레이션 서울 구로구,"연봉 22,000,000원 - 30,000,000원","[직무내용] 주업무 1. 소프트웨어 개발 (java, python, C++, Android, C#, IOS, PHP, ASP 등) - 연구개발 과제 프로그램 개발 - 지역과제 프로그램 개발 [근무시간 및 형태] 주 5일 근무..."
80e215cfdccb251c,SW개발자 0명 자동화 산업장비 제조업,자동화 산업장비 제조업 대한민국,,4) 물류자동화장비 소프트웨어 유경험자 [우대사항] 1) 해당업무 유경험자 2) C# / .NET / Python / Database / UI개발 경험자 3) CIM 개발 경험자 우대 4) 중국어 가능자 우대 *근무지...
b574f1454ae36aab,Cross Border Ecommerce - Business Intell...,Shopee 서울,,business analyst related roles Proficient in SQL and Python Strong analytical skill and sensitivity to data Strong oral...
cc99b43ebafbeba2,"웹,앱 개발자 (3년이상)",씨사이드랩코리아 서울 강남구,"연봉 30,000,000원 - 40,000,000원","[직무내용] 고용형태 -정직원(인턴기간 3개월 후 정직원 계약 검토) 담당업무 -웹(JAVA, JSP) , Python(Django 등) 활용한 응용프로그램 개발 -웹,앱 사이트 유지보수 -자사서비스 개발 및 유지보수 자격요건..."
ae15250b0a7f47e0,데이터 엔지니어,크로스앵글 서울 반포동,,"데이터 관리 (Auth0) - 블록체인 지갑 인증 (Ethereum, EOS) [자격요건] - 백엔드 & Python 실무 개발경험 3년 이상 혹은 그에 준하는 능력을 갖고 있으신 분 - 새로운 기술에 대해 호기심을 갖고..."
a1d687cd59776360,머신러닝 개발,Nexon 성남 분당구,,모델 개발 - 머신러닝을 위한 솔루션 프로토타이핑 - 머신러닝 파이프라인 설계 및 구축 지원자격 - Python에 숙련된 프로그래밍 능력과 머신러닝 라이브러리 활용 경험 - 머신러닝과 강화학습에 관련된 지식 습득 혹은...
8b16a749db23be61,자율주행로봇 경력 개발자,㈜퓨처로봇 성남 분당구,,"등 기술 개발 지원자격 ㆍ경력 : 무관 (선임연구원, 책임연구원급) ㆍ기타 필수 사항 우대사항 ㆍC#, Python, C++ 중 1개 이상의 프로그래밍 언어 능통자 근무조건 ㆍ근무형태:정규직(수습기간)-3개월 ㆍ근무일시:주..."
96ea0b66d78d41e2,[해외취업] TOSHIBA CORPORATION_ 연구자-데이터베이스 관...,파소나 대한민국,,"일본어 N3레벨정도 (대부분의 업무는 영어로 가능) 【환영조건】 -데이터베이스 개발 경험 -멀티 프로세스 프로그래밍 경험 -다른 프로그래밍 언어 (예: python, perl, shell script)에 대한 관심과 스킬"
19b5b18b245e9912,[신입/정규] 광고솔루션(python),니트머스 서울 명동,"연봉 28,000,000원","모집직종, 모집인원, 학력, 전공, 고용형태, 근무예정지, 인근지하철, 직무내용, 경력조건, 필요경력, 자격면허, 병역, 병역특례, 외국어 능력, 컴퓨터 활용, 채용가능 장애유형, 장려금 지급 대상자 채용희망 등 구인정보..."
b9e94c916fd66d05,Braze 운영 마케터,국내 이커머스 대기업 서울,"연봉 30,000,000원 - 60,000,000원","Customer Satisfaction Mgmt, 고객 만족 경영) - 데이터 관련 언어(big query, R, Python 등) 사용 가능 - Braze Developer 경험 보유 • 직급 : 대리 ~ 과장 • 근무..."
e63720d2f801439e,"Application Engineer, Adv",Keysight Technologies 서울,,"Test Automation Programming skills includes .NET ,C++,C#, Python , Labview • Strong interest in solution development..."
eba5d14fc937f36b,플랫폼 R&D 및 서비스 개발 엔지니어 (BigData / Back-En...,이데아텍 서울 서초구,"월급 2,000,000원 - 2,200,000원","및 운영 ? 데이터 ETL 프로세스 설계 및 구현 자격요건 ? 학력/경력 무관 ? Java, Scala, Python 중 한 가지 이상 언어로 능숙하게 개발 가능하신 분 우대사항 ? 경력 3년 이상 ? Hadoop Eco..."
872c5840463da7ae,[전문연구요원] Programming - 게임 애니메이션 R&D,엔씨소프트 2.7 성남 판교역,,"C++ 프로그래밍 스킬 및 경험 - 커뮤니케이션 능력 우대사항 - 게임동아리 활동 및 게임 개발 경험 - Python, Javascript 등 스크립트 언어 경험 - 물리 시뮬레이션에 대한 이해 및 개발 경험 - 기계학습..."
5a299cf580491445,게임 데이터 분석가,쿡앱스 성남 분당구,,"데이터를 기반으로 한 커뮤니케이션 능력을 갖추신 분 수리적 직관 및 통찰력을 가지고 계신 분 우대사항 R, Python,Scala,SQL등의 툴을 이용한 데이터 분석 업무경험이 있으신 분 데이터 마이닝 및 머신러닝 관련 지식을..."
166aa0c72e94a266,Business Data Analyst,Soomgo 서울 강남구,,"즈니스에 적용하고 개선한 경험 (Google Optimize, Optimizely, 등) 우대사항 • Python 또는 R 을 사용하여 데이터 분석에 활용 가능 • 경영학, 통계학, 경제학, data analysis 등..."
948b4ce2e1806495,[해외취업] TOSHIBA CORPORATION_ 연구자-사회 인프라 시...,파소나 대한민국,,"이상 -컴퓨터 아키텍처, 피드백 제어, 네트워크 엔지니어링, 통계에 관한 기본적인 지식 -MATLAB, C, Python, R 등을 사용한 프로그래밍 경험 -FPGA 또는 ASIC 하드웨어 설계에 관한 지식과 스킬 -일본어..."
afe92c03320fe1b3,카카오 광고 서비스 알고리즘 및 시스템 개발,카카오 4.0 성남 판교역,,"하고 싶습니다. 지원 자격 (공통) 하나 이상의 프로그래밍 언어에 익숙한 분 (C/C++, Java, Python, Go, Scala 등) 알고리즘 개발 업무 관련 데이터 마이닝 또는 머신러닝 지식/경험이 풍부한 분 (통계..."
022c286df3906cb6,실 서비스를 위한 추천 기술 연구 및 개발 수시 모집,엔씨소프트 2.7 성남 판교역,,"및 연구/문제 해결 능력 - Python 언어에 능숙하신 분 2. 해당직... Learning, Planning, Simulation - Python 우대사항 - AI 관련 전공자 - 대학, 기업체, 연구소 및 다양한 비즈니스..."
04d685fc70b67d4e,Linux/Python/PHP/MySQL/백엔드 정규직 경력,일루미나리안 용인 보정동,,"보유 - DBMS(MySQL or MariaDB), scripting Language: bash, python, OOP 언어 중 가능자 - Back-End 서버를 개발해 보신 분 [우대사항] - Go(aka GoLang..."
5659585cce1dacc7,[정보보안] 보안기반 분석 개발 담당 모집,엔씨소프트 2.7 성남 판교역,,"보안시스템의 성능개선 및 관리 지원자격 학력 : 무관 경력기간 : 2년 ~ 10년 필수조건 - Java, Python 프로그래밍 언어로 개발이 가능하며, 오픈소스를 활용한 개발이 가능한 분 - 인프라, 운영업무 자동화 시스..."
61ecdc0ef3cfb66a,[경력] 빅데이터 플랫폼 엔지니어 모집,카카오 4.0 성남 판교역,,"원자격 <기술> 전산 전공 또는 그에 준하는 실무 경험을 갖추신 분 Java 필수, 그 외 Scala, Python, Ruby 중 1개 이상 언어로 개발 가능하신 분 하둡 플랫폼에 대한 기본 지식을 갖추신 분 하둡 클러스..."
5f9f2df6b4e3ba4f,Database Consultant,www.enterprisedb.com 서울 강남역,"연봉 101,351,696원","scripting languages like BASH, KSH, Python, Perl etc.. * Working knowledge of MS... like C, C++, PHP, python, Java or Ruby..."
0feb2770202a5be1,(주)넷타겟 연구원 (웹프론트엔드 개발자),넷타겟 대전 유성구,,"bash, python, 등)으로 기존에 작성된 다양한 과학계산 코드들을 웹서비스의 형태로 구현하기 - 과학계산 Software API( Python... Django framework( Python) 에 대한 이해 - 새로운 기술..."
76f631c279358609,AI 개발자,넷아이디 서울 강남구,"연봉 25,000,000원 - 30,000,000원",및 구현 가능 -요구기술 1. Python 프로그래밍 중급 이상(텐서플로우... 로그래머>머신러닝(ML)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>ERP·시스템분석·설계>인공지능(AI...
ab6d748f635fcc41,경력사원 상시 (AI 기획 및 개발),신세계아이앤씨 서울 중구,,경험자 [기술요소] - R 및 Python 기반 시스템 개발 및 운영 경험... 그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터...
cb00d949714efbfc,[어니컴(주)] 머신러닝 엔지니어 (신규/경력 무관),어니컴 서울 중구,,통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임... 그래머>머신러닝(ML)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>C++Builder|인터...
c45c9cd9bf732b07,[주식회사 센스비전]인공지능 얼굴인식 및 영상분석 개발 경력자,센스비전 서울,"연봉 35,000,000원 - 40,000,000원","- python, TensorFlow, 및 YOLO V3 유경험자 - C++, C#, JAVA 능숙 - 소프트웨어 관련 전공자 우대 전자·기계·기술·화학·연구개발>전자·반도체>기술연구소"
6cba5a992aa55892,[IT무료취업교육] 온오프 연계 AI 활용 서비스 개발,멀티캠퍼스 서울 강남구,,게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>빅데이터... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임...
755950890acfc800,(주)쓰리에치솔루션 부문별 신입/경력 직원,쓰리에치솔루션 청주 흥덕구,,요건] 인공지능 관련 과목을 이수하여 논문을 이해하고 구현이 가능한자 Python 프로그래밍 가능자 Tensorflow / Pytorch 이용한 프로... hyperledger 경험자 Python이나 Node.js를 이용한 WEB...
1ed946a28f319e1e,[큐셀]BD&Tech부문 시스템개발센터 경력직 [시스템개발팀 Data S...,한화솔루션 서울 중구,,"분석 전략 수립 경험 보유자 - Machine Learning/Deep learning 개발경험 보유자 - Python (C/C++) 언어 개발 능력 보유자 - PyToch, Keras, Tensorflow, AWS 상의..."
